#1
double	default(35136,2)
966600	5.697487e+08
967500	5.710709e+08
968400	5.727847e+08
969300	5.74501e+08
970200	5.762198e+08
971100	5.813086e+08
972000	5.868392e+08
972900	5.923834e+08
973800	5.979412e+08
974700	6.035126e+08
975600	6.090975e+08
976500	6.146961e+08
977400	6.203085e+08
978300	6.259336e+08
979200	6.31573e+08
980100	6.378461e+08
981000	6.445871e+08
981900	6.513452e+08
982800	6.581194e+08
983700	6.630519e+08
984600	6.642681e+08
985500	6.654857e+08
986400	6.667034e+08
987300	6.67922e+08
988200	6.686876e+08
989100	6.673638e+08
990000	6.660331e+08
990900	6.646966e+08
991800	6.651795e+08
992700	6.660019e+08
993600	6.668232e+08
994500	6.67645e+08
995400	6.644503e+08
996300	6.585439e+08
997200	6.526186e+08
998100	6.466741e+08
999000	6.486794e+08
999900	6.510215e+08
1000800	6.533683e+08
1001700	6.556765e+08
1002600	6.579635e+08
1003500	6.602543e+08
1004400	6.625484e+08
1005300	6.64896e+08
1006200	6.678385e+08
1007100	6.707866e+08
1008000	6.737409e+08
1008900	6.767002e+08
1009800	6.780563e+08
1010700	6.779745e+08
1011600	6.778906e+08
1012500	6.778032e+08
1013400	6.777132e+08
1014300	6.785262e+08
1015200	6.797712e+08
1016100	6.810177e+08
1017000	6.845571e+08
1017900	6.893686e+08
1018800	6.941907e+08
1019700	6.990231e+08
1020600	6.946371e+08
1021500	6.863344e+08
1022400	6.780069e+08
1023300	6.724564e+08
1024200	6.717114e+08
1025100	6.70962e+08
1026000	6.702075e+08
1026900	6.694492e+08
1027800	6.670999e+08
1028700	6.632547e+08
1029600	6.593969e+08
1030500	6.555265e+08
1031400	6.505756e+08
1032300	6.427404e+08
1033200	6.348823e+08
1034100	6.324692e+08
1035000	6.346606e+08
1035900	6.368556e+08
1036800	6.390541e+08
1037700	6.408986e+08
1038600	6.405692e+08
1039500	6.392664e+08
1040400	6.379611e+08
1041300	6.36653e+08
1042200	6.353422e+08
1043100	6.363581e+08
1044000	6.378189e+08
1044900	6.392812e+08
1045800	6.40518e+08
1046700	6.408563e+08
