#1
double	default(35136,2)
1242000	0.7305132
1242900	0.7305132
1243800	0.7305132
1244700	0.7305132
1245600	0.7305132
1246500	0.7305132
1247400	0.7305132
1248300	0.7305132
1249200	0.7305132
1250100	0.7305132
1251000	0.7305132
1251900	0.7305132
1252800	0.7305132
1253700	0.7305132
1254600	0.7305132
1255500	0.7305132
1256400	0.7305132
1257300	0.7305132
1258200	0.7305132
1259100	0.7305132
1260000	0.7305132
1260900	0.7305132
1261800	0.7305132
1262700	0.7305132
1263600	0.7305132
1264500	0.7305132
1265400	0.7305132
1266300	0.7305132
1267200	0.7305132
1268100	0.7305132
1269000	0.7305132
1269900	0.7305132
1270800	0.7305132
1271700	0.7305132
1272600	0.7305132
1273500	0.7305132
1274400	0.7305132
1275300	0.7305132
1276200	0.7305132
1277100	0.7305132
1278000	0.7305132
1278900	0.7305132
1279800	0.7305132
1280700	0.7305132
1281600	0.7305132
1282500	0.7305132
1283400	0.7305132
1284300	0.7305132
1285200	0.7305132
1286100	0.7305132
1287000	0.7305132
1287900	0.7305132
1288800	0.7305132
1289700	0.7305132
1290600	0.7305132
1291500	0.7305132
1292400	0.7305132
1293300	0.7305132
1294200	0.7305132
1295100	0.7305132
1296000	0.7305132
1296900	0.7305132
1297800	0.7305132
1298700	0.7305132
1299600	0.7305132
1300500	0.7305132
1301400	0.7305132
1302300	0.7305132
1303200	0.7305132
1304100	0.7305132
1305000	0.7305132
1305900	0.7305132
1306800	0.7305132
1307700	0.7305132
1308600	0.7305132
1309500	0.7305132
1310400	0.7305132
1311300	0.7305132
1312200	0.7305132
1313100	0.7305132
1314000	0.7305132
1314900	0.7305132
1315800	0.7305132
1316700	0.7305132
1317600	0.7305132
1318500	0.7305132
1319400	0.7305132
1320300	0.7305132
1321200	0.7305132
1322100	0.7305132
1323000	0.7305132
1323900	0.7305132
1324800	0.7305132
1325700	0.7305132
1326600	0.7305132
1327500	0.7305132
1328400	0.7305132
1329300	0.7305132
1330200	0.7305132
1331100	0.7305132
1332000	0.7305132
1332900	0.7305132
1333800	0.7305132
1334700	0.7305132
1335600	0.7305132
1336500	0.7305132
1337400	0.7305132
1338300	0.7305132
1339200	0.7305132
1340100	0.7305132
1341000	0.7305132
1341900	0.7305132
1342800	0.7305132
1343700	0.7305132
1344600	0.7305132
1345500	0.7305132
1346400	0.7305132
1347300	0.7305132
1348200	0.7305132
1349100	0.7305132
1350000	0.7305132
1350900	0.7305132
1351800	0.7305132
1352700	0.7305132
1353600	0.7305132
1354500	0.7305132
1355400	0.7305132
1356300	0.7305132
1357200	0.7305132
1358100	0.7305132
1359000	0.7305132
1359900	0.7305132
1360800	0.7305132
1361700	0.7305132
1362600	0.7305132
